items,feedback,admirers,open_date.year,open_date.month,open_date.day-of-month,open_date.day-of-week,sales
1,2,4,2012,8,14,2,17
39,6,127,2012,2,10,5,10
114,178,1703,2009,3,10,2,320
68,100,573,2011,11,23,3,442
137,6,168,2011,6,16,4,14
30,5,16,2013,3,26,2,3
26,64,1710,2009,1,17,6,148
89,15,128,2012,1,9,1,28
34,11,73,2011,10,15,6,24
35,10,131,2010,1,12,2,22
9,30,166,2011,7,13,3,97
11,7,1,2011,4,21,4,0
17,116,43,2007,12,29,6,24
102,182,3019,2007,1,19,5,282
162,238,298,2010,4,9,5,108
318,683,7034,2008,7,8,2,1919
48,15,425,2011,5,18,3,49
31,0,0,2013,6,19,3,0
41,34,1210,2011,3,8,2,62
0,1,0,2011,12,14,3,0
92,154,5143,2008,4,3,4,513
148,1,55,2012,11,9,5,0
154,1259,3674,2008,2,23,6,1690
312,1691,3965,2007,11,4,7,5949
7,0,1,2013,2,24,7,0
0,3,0,2013,5,28,2,0
0,0,0,2013,4,23,2,0
85,80,290,2009,11,29,7,431
3,31,28,2011,2,10,4,16
33,1,33,2010,12,3,5,4
0,0,0,2013,5,30,4,0
0,25,0,2013,3,24,7,0
1,23,259,2012,3,1,4,32
35,4,14,2012,10,19,5,1
0,1,92,2012,2,9,4,1
292,61,865,2010,6,4,5,112
21,2,8,2012,2,7,2,3
283,52,573,2011,10,19,3,95
0,0,16,2013,4,30,2,0
49,1,3,2012,3,27,2,2
192,105,4000,2010,4,29,4,237
59,74,2672,2008,11,18,2,118
119,64,337,2008,5,15,4,34
55,5,24,2011,3,13,7,1
355,397,7583,2008,1,17,4,986
71,51,790,2008,8,29,5,74
93,18,170,2009,7,6,1,38
238,352,3764,2008,9,27,6,1085
117,147,1911,2006,6,30,5,271
7,0,0,2013,6,13,4,0
816,1049,3321,2008,1,16,3,4141
126,4,270,2012,5,4,5,7
195,58,708,2010,4,6,2,93
74,9,157,2007,8,5,7,29
104,373,3305,2008,8,9,6,118
205,35,142,2008,2,13,3,76
295,831,1619,2007,7,26,4,1475
189,140,819,2011,9,3,6,114
58,704,649,2008,4,27,7,1268
16,2,86,2012,1,8,7,1
0,19,147,2008,1,25,5,29
27,4,64,2010,8,12,4,36
27,36,133,2010,9,19,7,24
88,22,279,2011,8,26,5,44
78,19,248,2008,5,27,2,56
50,3,18,2011,10,5,3,5
84,320,6090,2009,2,25,3,809
0,65,3415,2010,1,31,7,318
74,0,23,2013,1,16,3,3
53,9,58,2010,4,13,2,16
0,0,0,2013,6,18,2,0
201,56,983,2010,10,23,6,146
339,31,366,2011,1,3,1,38
0,0,2,2013,6,2,7,0
28,22,332,2011,2,8,2,22
184,182,1424,2007,9,16,7,144
82,13,100,2007,8,26,7,13
24,4,107,2008,9,9,2,8
282,492,6241,2007,8,22,3,808
18,60,298,2009,3,28,6,54
90,458,606,2009,5,20,3,1241
13,4,17,2012,1,1,7,1
10,113,179,2011,6,3,5,11
14,17,16,2009,7,27,1,31
52,14,807,2012,11,5,1,24
33,66,999,2011,1,22,6,142
4,0,1,2013,2,15,5,0
18,12,130,2012,1,17,2,8
0,0,13,2012,12,6,4,4
16,154,509,2010,1,14,4,303
59,186,542,2009,2,8,7,423
37,29,117,2012,1,14,6,86
0,3,7,2013,2,20,3,0
166,950,2755,2008,6,1,7,1714
13,9,109,2012,9,4,2,44
798,1727,3283,2006,1,10,2,3068
78,272,980,2008,11,13,4,500
124,45,102,2010,12,19,7,86
64,118,2944,2011,4,6,3,363
89,1388,11082,2008,10,24,5,2791
197,886,431,2011,1,29,6,662
2,0,1,2012,1,23,1,0
154,132,363,2011,9,22,4,524
79,131,1264,2010,12,8,3,484
44,79,1114,2008,8,19,2,136
11,0,34,2012,5,9,3,1
12,1,12,2012,11,6,2,1
8,0,0,2012,12,16,7,0
15,8,46,2012,9,3,1,28
29,54,555,2012,4,26,4,133
160,1515,7152,2008,5,20,2,3093
4,0,7,2013,5,14,2,4
4,0,11,2013,3,1,5,0
11,18,378,2012,4,30,1,61
94,263,454,2010,7,8,4,792
331,1535,3091,2008,3,23,7,3123
0,2,41,2011,12,6,2,2
4,1,1,2013,4,16,2,1
0,0,0,2013,5,7,2,0
42,13,391,2012,3,14,3,61
64,616,582,2006,12,11,1,686
25,42,70,2009,2,3,2,19
18,4,48,2011,11,18,5,6
286,54,176,2012,10,29,1,196
382,1134,1951,2006,8,7,1,1854
134,576,352,2009,6,9,2,1038
106,227,153,2009,10,7,3,393
23,21,43,2011,3,13,7,57
14,822,2167,2007,6,11,1,2252
31,104,158,2012,10,10,3,545
70,164,270,2011,8,6,6,118
180,49,323,2013,1,5,6,69
50,75,135,2011,6,4,6,170
2,2,36,2010,11,19,5,4
33,169,1683,2007,12,10,1,371
161,299,492,2010,1,25,1,645
68,1212,2123,2008,12,20,6,1290
27,13,53,2012,10,2,2,71
204,200,134,2012,2,20,1,432
297,2867,7257,2007,6,11,1,3939
54,131,3052,2008,3,25,2,326
46,2,120,2013,2,17,7,7
43,28,84,2011,9,7,3,10
180,530,1415,2007,8,17,5,656
130,14,203,2010,7,9,5,29
60,60,149,2010,11,1,1,173
47,37,412,2012,4,25,3,87
92,82,735,2011,1,10,1,296
63,33,41,2011,11,13,7,69
69,2,19,2012,7,1,7,13
66,24,70,2009,11,20,5,51
38,113,140,2009,12,13,7,152
101,451,863,2008,2,10,7,688
4,2,5,2013,1,18,5,1
17,15,393,2010,12,6,1,59
2,1,6,2012,12,27,4,1
15,56,345,2007,7,2,1,94
3,0,10,2012,1,6,5,3
0,1,0,2013,6,9,7,0
1,0,3,2013,1,5,6,2
54,43,37,2011,2,21,1,57
40,33,32,2012,11,26,1,37
47,8,24,2012,11,5,1,21
9,108,663,2009,2,18,3,146
153,201,172,2011,7,2,6,400
37,6,552,2013,1,30,3,12
0,1,0,2012,9,3,1,1
30,0,0,2013,6,4,2,4
5,0,5,2013,6,10,1,0
29,2,28,2009,12,14,1,5
72,9,109,2009,2,2,1,44
56,460,2516,2007,11,16,5,769
19,5,12,2012,10,12,5,1
16,0,2,2013,5,30,4,0
73,0,26,2013,5,4,6,0
0,0,0,2012,10,25,4,6
19,9,153,2010,4,3,6,8
5,0,5,2013,5,29,3,0
4,4,22,2010,9,7,2,6
5,0,1,2013,6,2,7,0
2,0,0,2013,5,16,4,0
43,140,3015,2010,9,25,6,260
24,4,5,2013,5,15,3,0
68,11,49,2012,7,15,7,32
0,1,4,2013,4,22,1,3
67,162,258,2008,10,10,5,420
53,32,198,2009,9,3,4,102
0,21,96,2011,6,5,7,96
136,1803,2374,2007,9,27,4,2744
42,5,17,2013,3,19,2,4
783,74,54,2012,7,24,2,223
284,1447,1236,2008,9,1,1,2593
104,117,163,2011,4,5,2,532
42,48,78,2008,5,12,1,6
24,5,14,2012,4,19,4,15
203,113,44,2011,8,23,2,228
0,4,5,2009,11,10,2,2
23,29,144,2010,11,6,6,26
57,378,2402,2009,4,27,1,986
44,443,10173,2011,5,19,4,1396
240,1956,7992,2007,7,12,4,3994
116,244,564,2009,2,3,2,827
27,7,8,2012,11,25,7,9
3,30,15,2012,1,10,2,112
11,5,35,2012,11,2,5,20
7,311,1204,2007,3,19,1,618
34,2,178,2012,10,24,3,5
94,186,980,2009,7,11,6,697
31,45,530,2010,5,9,7,122
103,169,442,2009,1,19,1,795
30,112,405,2011,10,8,6,57
39,21,55,2011,11,19,6,53
9,4,58,2009,4,23,4,16
32,66,214,2010,2,6,6,153
42,17,53,2011,9,26,1,42
21,30,18,2010,3,20,6,23
17,3,293,2011,4,30,6,4
10,90,553,2008,2,10,7,218
14,36,86,2011,5,23,1,22
26,26,343,2011,4,26,2,29
5,39,4,2013,1,19,6,2
45,1934,22900,2008,5,24,6,4535
94,930,5318,2010,4,16,5,3294
12,32,98,2009,1,3,6,88
16,22,16,2013,4,23,2,1
43,4,255,2012,10,21,7,7
20,14,260,2010,10,12,2,18
34,244,2072,2008,6,26,4,483
0,9,38,2009,4,25,6,7
75,5,39,2013,3,6,3,5
1,0,1,2013,5,8,3,0
64,895,3306,2008,6,19,4,2017
81,37,202,2010,3,27,6,62
71,689,2253,2009,2,17,2,1097
68,617,1200,2007,1,14,7,581
73,395,1050,2006,6,26,1,598
19,1755,7687,2008,2,23,6,2738
23,32,101,2009,1,20,2,78
1,6,0,2011,12,15,4,0
3,91,886,2007,12,21,5,67
14,12,44,2011,1,8,6,34
19,71,95,2008,6,20,5,146
139,1190,9126,2006,2,27,1,2321
0,720,11008,2006,3,28,2,1437
13,161,734,2005,11,17,4,142
0,0,0,2013,6,7,5,0
20,1,4,2013,4,1,1,1
44,285,1869,2010,1,28,4,730
143,189,211,2011,7,4,1,347
103,10,66,2011,11,20,7,14
111,6,75,2013,1,24,4,29
35,49,257,2009,8,9,7,36
11,2,35,2013,3,31,7,21
23,105,130,2011,12,1,4,238
24,29,148,2007,9,12,3,79
46,7,638,2010,6,9,3,17
0,0,0,2013,6,20,4,0
14,965,6193,2007,2,11,7,1186
13,1,14,2013,1,31,4,9
20,187,329,2011,8,24,3,630
30,13,30,2011,10,17,1,30
101,32,122,2010,11,27,6,78
76,334,1170,2007,1,11,4,373
0,47,262,2008,9,8,1,262
349,944,1457,2008,8,2,6,1259
19,46,122,2012,7,6,5,65
94,4,47,2012,11,4,7,26
36,223,822,2011,1,24,1,557
113,195,373,2012,6,24,7,420
48,90,64,2012,2,16,4,103
13,0,0,2013,6,16,7,0
13,0,177,2013,2,23,6,1
16,0,0,2013,5,31,5,0
7,4,26,2012,5,21,1,1
59,17,81,2009,12,3,4,67
36,226,1303,2009,9,24,4,392
71,56,135,2011,10,8,6,198
29,6,9,2013,4,26,5,15
0,0,0,2013,6,10,1,0
0,0,1,2013,2,3,7,0
27,16,29,2011,9,22,4,23
9,94,9,2010,5,31,1,1
12,0,1,2013,4,22,1,0
17,1,5,2012,2,4,6,2
23,8,8,2010,1,30,6,9
0,24,0,2013,5,20,1,0
23,304,314,2010,4,30,5,282
2,17,46,2009,12,20,7,28
28,18,44,2012,3,23,5,40
0,1,7,2012,7,1,7,1
277,854,845,2006,11,10,5,915
52,27,62,2009,4,13,1,83
17,2,34,2011,10,6,4,23
21,5,6,2012,1,10,2,11
92,170,71,2011,1,14,5,353
0,2,10,2013,3,13,3,3
379,311,343,2012,5,17,4,1284
0,139,612,2009,10,30,5,385
0,2,2,2010,11,17,3,3
144,836,2221,2010,2,16,2,2565
304,315,285,2010,1,7,4,1098
65,56,169,2011,9,2,5,191
47,57,92,2013,3,21,4,803
492,2966,3985,2008,4,7,1,6771
83,3,26,2013,2,27,3,62
491,1331,4989,2007,2,2,5,4849
18,70,257,2012,8,9,4,115
65,254,203,2009,2,20,5,1169
144,634,374,2007,7,31,2,2916
11,73,88,2011,7,25,1,105
270,297,305,2011,12,29,4,2843
594,2441,1333,2011,3,15,2,17647
74,41,89,2012,8,8,3,175
203,71,161,2013,3,4,1,860
186,74,89,2012,11,13,2,792
43,227,944,2011,4,20,3,779
699,468,1184,2011,4,9,6,1785
222,516,439,2010,2,14,7,1493
39,15,29,2013,2,20,3,19
197,93,480,2012,7,22,7,899
65,250,197,2010,3,2,2,943
138,570,669,2011,2,25,5,1824
293,2,19,2013,3,29,5,36
87,16,77,2011,6,12,7,99
151,42,18,2012,1,4,3,99
40,74,40,2012,3,19,1,335
233,618,488,2012,2,26,7,4798
72,658,1057,2010,3,17,3,790
41,3,230,2012,9,21,5,36
130,1583,5331,2011,1,17,1,7900
8,0,11,2013,3,12,2,0
0,0,0,2013,6,21,5,0
93,75,49,2012,8,28,2,180
125,308,1121,2010,10,10,7,1201
14,487,137,2008,6,18,3,436
28,15,0,2013,6,8,6,0
0,44,115,2012,8,6,1,170
30,36,22,2011,10,29,6,51
54,720,1606,2009,8,3,1,2072
99,456,1412,2011,6,17,5,1747
37,21,62,2011,1,4,2,91
582,1970,5129,2008,6,5,4,4365
0,6,1,2013,6,20,4,0
26,1,11,2013,3,21,4,21
24,3,19,2012,9,27,4,8
184,1230,1049,2009,10,1,4,5485
217,420,998,2010,6,8,2,1706
31,546,1619,2008,4,5,6,641
39,5,9,2012,12,13,4,17
110,147,564,2012,1,25,3,553
43,339,499,2011,6,13,1,970
111,161,172,2011,8,9,2,520
20,3,18,2013,1,5,6,21
39,218,500,2011,3,30,3,878
193,244,389,2011,8,19,5,1329
142,2063,751,2010,1,20,3,5003
184,333,208,2012,5,2,3,1874
34,6,13,2013,5,5,7,70
42,8,64,2013,2,25,1,101
49,55,71,2011,6,11,6,161
176,644,1166,2007,6,2,6,2303
67,249,334,2010,8,6,5,660
13,157,142,2009,10,23,5,271
0,56,100,2011,10,23,7,273
71,16,38,2013,1,12,6,18
8,45,120,2012,2,25,6,222
375,18,64,2012,8,28,2,86
116,154,581,2008,9,23,2,224
552,642,1569,2010,12,27,1,3295
0,0,2,2013,6,10,1,0
10,47,155,2011,10,4,2,62
169,60,560,2012,7,6,5,119
28,18,0,2012,4,21,6,3
29,6,22,2013,2,4,1,22
143,445,1059,2009,3,23,1,846
44,4422,2715,2008,11,2,7,8103
0,0,13,2013,1,9,3,0
20,1,109,2010,11,18,4,10
0,0,0,2013,1,15,2,0
13,11,61,2011,4,25,1,0
28,14,31,2012,2,20,1,82
0,2,2,2012,11,9,5,0
47,3,17,2010,1,27,3,2
107,1293,3151,2008,8,12,2,2885
41,56,34,2011,9,26,1,83
21,0,2,2013,4,30,2,8
471,23,38,2012,8,21,2,72
43,62,113,2012,4,23,1,170
17,11,38,2009,10,28,3,27
0,0,0,2013,6,21,5,0
274,154,693,2009,4,1,3,462
0,7,19,2011,8,10,3,34
223,417,1038,2009,2,4,3,690
204,33,117,2012,9,26,3,193
43,38,212,2012,6,29,5,132
376,938,551,2011,4,23,6,5735
159,259,476,2011,10,17,1,1890
258,84,52,2012,8,9,4,206
163,1056,4313,2011,4,14,4,4002
25,8,16,2012,1,30,1,15
223,727,873,2012,2,6,1,4499
10,52,60,2009,5,25,1,96
76,449,1756,2009,1,7,3,710
41,347,427,2010,1,24,7,1059
102,37,116,2012,6,2,6,174
35,20,27,2011,9,19,1,7
56,903,8348,2009,1,16,5,3078
119,370,4199,2010,8,20,5,1577
17,188,172,2011,4,15,5,626
35,27,55,2012,11,7,3,46
35,132,136,2008,3,11,2,111
18,78,47,2007,5,18,5,200
7,21,85,2011,10,3,1,35
11,9,2,2013,2,27,3,4
14,131,159,2010,3,23,2,389
16,64,160,2010,1,11,1,183
12,34,23,2008,4,26,6,22
140,321,676,2009,5,22,5,815
139,681,1628,2010,7,28,3,1413
161,337,524,2012,4,29,7,1404
284,658,867,2011,8,14,7,3116
103,24,8,2013,3,14,4,21
0,19,8,2009,1,11,7,3
32,27,37,2012,9,20,4,252
40,541,1162,2011,11,13,7,2387
225,289,2164,2009,10,20,2,1214
162,1802,1523,2010,7,1,4,3474
132,33,59,2011,8,8,1,55
171,848,521,2011,1,4,2,2020
80,245,176,2006,3,10,5,229
37,84,145,2008,10,16,4,134
129,256,882,2010,4,22,4,818
273,304,753,2010,5,4,2,798
56,166,217,2011,3,23,3,277
77,340,636,2009,6,16,2,743
0,8,5,2013,5,1,3,7
0,0,0,2013,6,20,4,0
250,182,428,2009,7,18,6,566
101,595,1481,2007,3,12,1,360
167,1227,6149,2008,10,3,5,2579
96,99,98,2011,3,16,3,139
106,83,127,2011,10,28,5,398
60,207,71,2012,9,13,4,136
71,116,546,2010,6,1,2,448
169,244,635,2011,7,17,7,781
84,200,373,2011,8,25,4,716
61,60,30,2012,10,21,7,274
42,19,81,2012,5,5,6,29
36,35,51,2011,7,9,6,100
64,35,83,2011,5,6,5,73
61,274,2353,2009,9,29,2,901
0,1,1,2013,3,12,2,2
106,76,379,2012,4,29,7,199
93,13,22,2012,11,17,6,37
150,1907,8958,2007,10,27,6,5161
228,604,2202,2011,1,21,5,2045
255,481,333,2012,2,1,3,1959
98,23,12,2012,11,24,6,41
153,3210,25030,2006,9,21,4,4926
31,56,48,2011,4,18,1,93
50,34,79,2010,7,28,3,103
148,667,2800,2011,2,9,3,4245
516,660,1662,2010,2,16,2,3125
31,35,95,2011,11,29,2,147
65,443,660,2009,5,14,4,875
23,939,657,2010,6,23,3,3053
8,189,605,2011,10,6,4,690
108,813,1003,2008,5,2,5,1623
0,207,3872,2010,4,30,5,603
30,108,590,2009,7,25,6,162
92,117,473,2009,3,21,6,366
106,470,1229,2008,1,1,2,1380
283,272,1377,2009,7,7,2,1000
923,1037,2508,2010,10,20,3,4236
93,838,5866,2007,6,28,4,1686
72,34,48,2012,11,27,2,47
3,60,0,2013,6,21,5,0
19,28,312,2011,8,9,2,73
267,209,1445,2010,3,31,3,826
119,3,357,2010,12,16,4,9
390,1438,1423,2012,3,9,5,4949
665,4402,8010,2007,10,28,7,13027
61,1326,3725,2007,11,2,5,3419
37,198,473,2011,1,28,5,684
0,0,5,2013,5,5,7,1
157,117,2861,2012,2,19,7,354
16,96,283,2009,9,18,5,415
3,1,41,2012,6,21,4,1
33,1275,5649,2009,2,7,6,2240
48,159,482,2011,6,8,3,533
10,4,62,2011,1,10,1,16
37,1192,1289,2007,10,1,1,3161
414,710,620,2010,12,3,5,2133
401,1745,3808,2007,12,1,6,4344
6,0,7,2013,4,5,5,7
72,1570,5196,2009,7,23,4,4419
259,205,175,2010,9,22,3,222
105,50,213,2012,5,4,5,156
50,626,835,2008,3,12,3,850
21,2,4,2013,1,4,5,1
13,35,985,2011,7,7,4,41
17,53,68,2012,3,8,4,33
39,152,192,2012,10,26,5,158
30,118,265,2011,12,2,5,370
33,36,45,2013,4,19,5,46
30,130,280,2012,1,13,5,322
147,168,2607,2010,12,11,6,447
7,69,427,2007,9,8,6,168
145,1036,1119,2009,4,13,1,2549
207,92,222,2008,1,11,5,158
58,274,806,2011,4,4,1,590
74,264,798,2009,10,15,4,594
5,1,5,2012,7,12,4,33
57,402,539,2009,12,17,4,751
412,472,345,2011,7,14,4,1436
16,51,101,2012,9,11,2,112
38,18,48,2012,6,17,7,41
46,298,640,2010,1,29,5,469
105,68,339,2012,9,10,1,156
263,208,1542,2011,7,18,1,368
273,304,1129,2009,6,21,7,921
15,9,8,2011,8,15,1,8
23,14,76,2012,11,11,7,22
6,455,535,2011,1,10,1,1518
30,25,17,2012,11,11,7,33
57,32,134,2012,2,7,2,81
224,763,374,2009,2,4,3,4424
108,59,251,2010,9,28,2,275
301,69,78,2008,3,3,1,233
307,332,540,2010,7,16,5,798
45,39,39,2012,9,25,2,119
70,40,44,2010,12,10,5,123
89,767,813,2011,1,21,5,2145
0,0,0,2013,4,25,4,0
15,2,3,2013,5,8,3,1
113,248,687,2011,3,24,4,1381
63,141,218,2011,6,25,6,605
211,46,146,2012,12,3,1,101
37,392,841,2010,5,13,4,1353
29,104,160,2011,4,14,4,65
0,69,280,2010,10,28,4,377
114,0,23,2010,6,21,1,12
61,629,861,2009,12,25,5,1557
251,531,4992,2011,11,17,4,1583
735,229,1253,2009,7,4,6,924
68,724,9077,2010,3,13,6,1235
94,280,826,2008,8,27,3,1621
1029,1587,2606,2011,7,5,2,7363
198,635,839,2008,4,17,4,877
132,233,1582,2011,10,24,1,647
5,47,96,2009,11,21,6,90
70,620,1898,2008,1,15,2,1288
512,920,1451,2010,7,17,6,3693
67,14,20,2012,6,16,6,46
3,158,82,2010,3,16,2,876
138,462,325,2009,1,27,2,1293
351,1009,1615,2008,10,6,1,2779
76,110,326,2009,6,7,7,228
35,66,206,2010,9,8,3,73
24,282,516,2009,5,13,3,476
36,5,10,2013,1,28,1,7
11,26,1,2012,2,9,4,6
25,127,1262,2007,3,9,5,116
42,186,151,2011,9,30,5,296
47,0,33,2010,12,13,1,4
2,0,0,2013,6,18,2,0
61,275,1126,2011,10,3,1,817
52,7,46,2013,6,6,4,4
3,109,157,2011,3,14,1,75
35,264,531,2008,11,3,1,178
180,174,1025,2009,7,17,5,386
43,68,238,2009,5,10,7,96
16,2,11,2012,9,18,2,10
85,104,2132,2010,10,17,7,466
74,244,1294,2006,6,12,1,573
15,31,95,2012,8,27,1,46
151,478,6256,2011,4,1,5,2476
27,4,61,2013,5,20,1,27
91,383,7637,2010,3,15,1,704
119,436,1384,2010,10,22,5,926
34,433,1798,2007,1,6,6,899
0,1,1,2013,5,21,2,2
54,700,985,2012,2,8,3,1050
114,760,3142,2009,5,28,4,2129
61,839,3323,2011,2,2,3,2477
30,1035,715,2009,9,7,1,1471
30,99,376,2008,6,9,1,112
634,7612,20412,2008,8,27,3,21356
231,1157,6962,2008,1,21,1,2569
34,55,52,2011,10,3,1,172
35,215,873,2009,1,23,5,435
33,215,155,2010,11,26,5,415
43,508,1973,2010,4,18,7,1347
30,85,213,2011,2,17,4,401
254,256,602,2011,5,31,2,1018
56,3,26,2010,1,10,7,5
509,2090,1040,2010,8,20,5,5476
189,90,345,2012,1,11,3,167
75,117,83,2011,12,2,5,124
336,331,2752,2009,1,5,1,1237
251,97,399,2010,11,26,5,301
59,118,114,2011,3,18,5,284
59,352,1577,2011,4,24,7,1474
284,2403,3213,2009,1,22,4,8210
38,108,98,2008,10,18,6,221
104,79,214,2010,11,9,2,189
77,1586,1441,2009,1,6,2,804
130,44,42,2012,12,17,1,134
73,1052,1690,2009,4,8,3,1556
78,13,23,2012,11,13,2,91
452,1458,4038,2008,5,17,6,3127
13,2,9,2010,4,5,1,9
33,84,128,2010,6,1,2,288
102,1311,2283,2010,3,7,7,3105
79,8,42,2013,3,5,2,37
49,1065,743,2009,6,25,4,3268
77,6,12,2013,4,10,3,25
97,72,166,2012,1,12,4,141
141,331,1189,2011,4,21,4,1384
86,160,266,2008,4,27,7,510
37,3,6,2012,8,12,7,5
153,781,451,2011,4,21,4,1516
19,58,64,2010,2,16,2,91
31,60,50,2011,12,21,3,64
157,842,1106,2009,8,10,1,1433
402,866,399,2010,11,18,4,1613
299,6810,7869,2009,3,12,4,14774
168,490,618,2011,5,31,2,1610
52,5,6,2013,3,2,6,16
15,14,25,2011,1,24,1,64
64,66,125,2010,1,14,4,128
138,308,497,2010,8,18,3,966
77,7,10,2012,10,14,7,23
87,4,44,2013,3,24,7,18
64,403,1845,2011,6,9,4,1627
324,2244,2825,2008,3,3,1,5977
81,389,851,2008,8,13,3,898
140,44,126,2010,5,20,4,148
36,36,116,2011,12,1,4,143
65,83,36,2011,9,12,1,93
153,61,228,2011,3,4,5,164
111,848,1353,2010,1,7,4,2848
62,36,46,2012,8,5,7,130
186,424,703,2009,12,9,3,1299
33,39,31,2012,9,18,2,52
102,77,29,2010,9,8,3,53
26,26,81,2012,10,16,2,100
12,23,15,2009,5,17,7,42
52,132,292,2009,10,19,1,386
186,785,1025,2010,10,11,1,1630
155,58,102,2011,7,26,2,138
108,158,368,2011,10,26,3,439
306,243,206,2009,10,11,7,1156
471,366,1309,2010,7,9,5,1234
265,868,1354,2011,1,27,4,3018
0,5,55,2010,12,24,5,11
0,3,234,2013,2,3,7,9
6,39,105,2011,7,29,5,97
0,1,25,2013,2,9,6,3
21,4,58,2008,12,5,5,6
0,54,166,2011,2,19,6,114
22,11,248,2010,4,12,1,32
0,6,54,2011,8,3,3,17
26,9,43,2012,12,3,1,22
5,181,558,2007,7,10,2,108
261,422,1129,2009,2,16,1,998
25,48,208,2008,6,12,4,37
4,2,9,2010,5,7,5,1
16,6,8,2013,1,5,6,11
137,80,83,2010,12,26,7,191
744,1393,1279,2008,6,2,1,3248
0,4,1,2013,1,8,2,7
0,14,15,2011,4,25,1,50
118,20,39,2012,11,8,4,5
9,0,0,2013,5,20,1,1
9,1,5,2013,3,3,7,4
96,14,115,2012,11,2,5,75
14,3,12,2012,9,26,3,7
0,0,16,2007,10,5,5,1
72,179,803,2008,2,21,4,372
34,42,70,2012,1,11,3,52
24,1,7,2013,1,13,7,10
100,201,398,2009,11,6,5,358
0,0,31,2012,9,20,4,7
22,5,75,2013,2,16,6,8
42,34,111,2009,11,10,2,117
21,156,1113,2008,11,26,3,443
0,4,14,2012,1,25,3,7
30,2,12,2013,4,20,6,2
0,16,5,2011,10,20,4,9
10,24,91,2010,11,9,2,38
181,103,273,2012,2,15,3,201
57,81,460,2007,11,29,4,98
182,117,438,2011,5,13,5,247
80,155,363,2010,10,14,4,377
23,53,161,2008,6,16,1,77
62,24,25,2007,12,31,1,2
77,60,143,2010,5,9,7,165
70,10,75,2010,11,27,6,36
16,1,3,2013,5,3,5,0
8,4,26,2012,7,16,1,9
10,1,4,2013,2,16,6,10
13,0,0,2013,5,22,3,1
16,9,63,2009,5,22,5,34
7,2,40,2013,1,29,2,7
0,1,8,2011,9,21,3,3
14,5,17,2008,7,19,6,6
11,13,148,2011,5,2,1,39
92,32,465,2008,11,4,2,104
37,0,3,2013,6,3,1,2
23,67,232,2008,12,11,4,109
0,3,2,2011,4,4,1,5
0,0,0,2013,5,28,2,0
1,52,122,2009,6,4,4,111
14,25,159,2012,11,15,4,37
0,10,39,2012,12,27,4,17
25,441,1149,2008,12,28,7,1082
3,0,12,2013,1,8,2,1
15,0,2,2013,5,27,1,2
19,8,93,2012,2,22,3,23
10,10,45,2011,11,22,2,28
74,28,152,2011,8,2,2,54
4,0,15,2009,11,7,6,1
9,0,5,2013,4,29,1,0
15,0,7,2012,11,26,1,1
342,853,744,2011,6,30,4,3432
37,28,14,2012,7,2,1,37
305,750,2232,2011,1,13,4,3211
48,27,67,2012,9,22,6,119
433,543,503,2011,1,10,1,2424
193,192,284,2012,1,13,5,927
60,270,1373,2010,12,2,4,429
172,155,243,2012,6,27,3,755
203,688,827,2008,4,21,1,3346
86,749,1313,2007,10,2,2,2460
70,21,93,2012,7,23,1,22
15,900,1544,2007,7,3,2,1229
0,4,23,2013,5,3,5,94
0,10,7,2012,7,31,2,32
3,0,0,2013,5,28,2,0
30,227,379,2012,4,14,6,1490
7,6,2,2012,10,19,5,8
35,18,36,2012,3,27,2,67
32,6,13,2012,6,1,5,4
36,82,218,2011,5,23,1,173
0,0,0,2013,6,5,3,1
25,77,23,2012,5,5,6,80
40,7,19,2012,8,19,7,87
27,12,24,2012,8,13,1,22
11,1,0,2011,3,13,7,1
57,223,692,2010,6,11,5,515
0,28,15,2010,1,1,5,52
690,57,281,2012,1,20,5,249
125,6,34,2012,1,2,1,40
136,3,980,2013,2,19,2,9
3,15,2,2009,5,12,2,1
112,174,279,2011,7,23,6,1270
150,223,237,2012,2,2,4,434
29,100,82,2012,1,28,6,371
199,430,652,2011,7,8,5,2047
119,256,471,2011,3,14,1,811
151,332,567,2011,5,9,1,1081
63,112,174,2011,2,25,5,554
40,290,363,2011,11,7,1,1975
9,5,32,2011,9,6,2,27
192,99,321,2011,9,10,6,617
59,618,1793,2011,3,2,3,2694
73,581,1645,2009,8,18,2,1517
99,443,1026,2010,10,31,7,2127
66,57,396,2010,12,23,4,184
32,28,15,2012,11,3,6,38
42,554,299,2010,8,22,7,2089
22,107,235,2012,5,19,6,600
63,33,119,2012,5,30,3,209
13,257,141,2011,4,7,4,1407
10,18,20,2011,9,18,7,73
0,7,8,2013,5,18,6,55
6,447,368,2011,6,27,1,219
266,12,13,2013,4,17,3,73
45,749,8169,2008,5,22,4,2535
64,8,209,2013,1,29,2,78
152,764,1455,2011,6,26,7,4179
60,395,1948,2010,5,23,7,1281
112,71,316,2011,3,28,1,243
88,88,357,2010,4,6,2,448
29,445,993,2011,5,19,4,1476
58,129,109,2012,3,12,1,278
67,457,354,2011,4,19,2,2245
124,83,263,2012,7,29,7,298
184,684,526,2011,12,28,3,2214
163,391,1284,2008,8,31,7,960
63,46,82,2010,5,30,7,212
364,2569,3147,2011,5,13,5,16440
0,45,57,2012,5,3,4,141
195,222,763,2011,10,25,2,626
0,16,20,2012,2,22,3,61
0,92,186,2011,5,20,5,344
0,2,0,2013,6,20,4,1
